product_id,metric_date,total_users,active_users,transaction_count,transaction_value,revenue,failed_transactions,complaints,downtime_minutes,fraud_incidents
MOBILE_BANKING,2023-06-30,196370,172226,2057098,6873903820.48,136904602.86,6165,830,13.9,1241
POS_TERMINALS,2023-06-30,28620,7248,25812,101032675.04,2474887.48,3857,319,232.0,121
USSD_SERVICE,2023-06-30,259596,140492,1437410,1648895535.0,24171853.13,17688,1100,29.7,3650
WALLET_APP,2023-06-30,161041,120534,721868,971992244.16,10254178.18,10300,354,14.9,491
AGENT_BANKING,2023-07-01,65028,31089,164906,44804471.12,600445.7,11327,749,46.1,953
ATM_NETWORK,2023-07-01,171504,79308,300915,1117663487.22,19023835.54,19838,1906,57.4,2290
CORPORATE_PORTAL,2023-07-01,15782,11335,102585,193265746.25,2517585.6,2130,74,5.3,130
INTERNET_BANKING,2023-07-01,112728,59849,635661,1023820921.16,25469775.31,9221,483,21.6,1323
MOBILE_BANKING,2023-07-01,200415,179349,912311,799130666.84,18441156.49,6809,512,8.4,499
POS_TERMINALS,2023-07-01,28083,3808,15356,38078585.4,761027.66,1569,135,118.1,218
USSD_SERVICE,2023-07-01,262231,147430,1269295,2551949573.2,22346217.37,19794,549,40.5,3006
WALLET_APP,2023-07-01,163727,145904,1174666,4695270956.76,57502086.65,7628,304,3.4,354
AGENT_BANKING,2023-07-02,65440,32417,243662,823811922.87,13883214.25,14118,458,103.1,1895
ATM_NETWORK,2023-07-02,172526,67673,339069,495881961.07,10493902.1,16729,1690,40.9,1029
CORPORATE_PORTAL,2023-07-02,15920,8958,34548,59598711.91,709973.25,1141,92,15.4,47
INTERNET_BANKING,2023-07-02,114287,64777,499342,2129078429.02,34462457.68,17136,262,21.2,1032
MOBILE_BANKING,2023-07-02,202852,161666,1646210,5623727401.75,49776044.52,9031,761,11.9,504
POS_TERMINALS,2023-07-02,28045,7903,25151,93341771.94,2283071.13,3117,460,276.2,129
USSD_SERVICE,2023-07-02,263158,176611,701562,1584514988.19,25173685.66,26789,964,22.8,368
WALLET_APP,2023-07-02,167797,122347,1002898,2525726313.73,55980162.53,2578,141,12.9,117
AGENT_BANKING,2023-07-03,66000,26932,140487,112207385.15,2233673.05,4460,354,54.2,257
ATM_NETWORK,2023-07-03,174195,87029,573750,800473051.83,14350947.37,33660,1304,115.1,4233
CORPORATE_PORTAL,2023-07-03,15989,10854,55663,235377681.91,2699299.45,989,41,33.2,111
INTERNET_BANKING,2023-07-03,115931,62288,434384,1040978433.87,15955370.34,16341,746,8.9,1030
MOBILE_BANKING,2023-07-03,207384,150093,632634,1091602322.19,23856633.04,9327,463,14.8,478
POS_TERMINALS,2023-07-03,28035,4547,11918,12975730.51,106299.22,2040,230,149.5,117
USSD_SERVICE,2023-07-03,266599,138899,1454431,4564067535.45,110641928.55,57140,764,34.0,1352
WALLET_APP,2023-07-03,171316,143911,1154191,823822340.06,14039431.34,16885,263,10.1,1082
AGENT_BANKING,2023-07-04,66471,32940,138555,519858064.55,7715322.44,4582,665,117.5,908
ATM_NETWORK,2023-07-04,174689,91874,320080,1245284844.61,28046960.08,15470,1522,108.7,1360
CORPORATE_PORTAL,2023-07-04,16103,8400,96363,109441496.58,2705776.85,2571,56,25.2,161
INTERNET_BANKING,2023-07-04,116878,58965,573952,131033105.92,1601603.35,18251,703,33.9,1347
MOBILE_BANKING,2023-07-04,211371,184085,993702,939864668.35,11335807.54,10798,843,8.0,102
POS_TERMINALS,2023-07-04,27714,9161,44286,21381214.15,441296.37,2963,398,284.9,651
USSD_SERVICE,2023-07-04,268023,135538,847458,2978432392.56,52580961.71,27047,850,19.2,2299
WALLET_APP,2023-07-04,174457,141741,787158,1109734318.13,17614722.9,10692,455,9.3,94
AGENT_BANKING,2023-07-05,66168,28947,146651,29520715.48,660820.89,6199,410,106.3,946
ATM_NETWORK,2023-07-05,174480,90250,482359,199319372.22,3796964.77,27306,1017,44.0,3645
CORPORATE_PORTAL,2023-07-05,16191,8144,29845,124739714.28,1735235.78,1055,83,25.4,31
INTERNET_BANKING,2023-07-05,117872,69438,655806,2531731068.97,30138456.44,11654,659,26.6,1011
MOBILE_BANKING,2023-07-05,215186,169273,469263,1465841715.59,15332356.16,4773,177,14.2,191
POS_TERMINALS,2023-07-05,27182,6711,23649,57524633.22,1161438.96,1968,118,264.9,86
USSD_SERVICE,2023-07-05,271482,195071,2273559,708301182.14,11368645.43,76387,2309,42.5,4075
WALLET_APP,2023-07-05,178108,160104,595746,2189184994.69,17772321.82,5159,377,11.7,571
AGENT_BANKING,2023-07-06,66363,32624,211561,46024457.63,1045385.52,13570,340,78.7,837
ATM_NETWORK,2023-07-06,174307,91225,566375,301973695.6,2842398.82,44227,790,21.6,4372
CORPORATE_PORTAL,2023-07-06,16263,8444,63981,196891143.02,4693662.23,1289,32,16.2,163
INTERNET_BANKING,2023-07-06,118445,71264,728875,2391738121.36,48162001.43,16672,493,31.8,369
MOBILE_BANKING,2023-07-06,216511,155109,535495,239545063.67,5987733.55,2347,357,1.6,200
POS_TERMINALS,2023-07-06,26764,7574,61989,142505437.11,2816713.3,5892,322,104.8,370
USSD_SERVICE,2023-07-06,274916,170299,1743191,5486034661.7,57305695.19,64093,1881,35.3,3609
WALLET_APP,2023-07-06,180545,130495,1226178,6095668288.53,70667061.96,8709,243,7.6,1061
AGENT_BANKING,2023-07-07,66563,34114,203136,747218576.17,13818622.31,9519,589,57.6,780
ATM_NETWORK,2023-07-07,175835,95239,557277,1692770824.85,36361095.15,29446,1855,24.4,2897
CORPORATE_PORTAL,2023-07-07,16414,11772,52726,11170303.43,189739.05,1170,63,34.6,154
INTERNET_BANKING,2023-07-07,118596,85383,889589,2400623740.28,33797649.71,13964,746,9.0,1878
MOBILE_BANKING,2023-07-07,220363,170790,1419371,1608284092.85,26287940.13,14462,345,4.6,967
POS_TERMINALS,2023-07-07,26609,4480,24026,43023413.12,864059.24,2936,239,285.4,283
USSD_SERVICE,2023-07-07,277812,161224,1624339,3253955662.99,77242987.95,49299,984,30.7,3997
WALLET_APP,2023-07-07,182877,132220,823545,3197167536.33,76608330.72,5562,150,4.8,411
AGENT_BANKING,2023-07-08,66535,23808,179649,441601252.46,7150879.23,10291,519,85.2,304
ATM_NETWORK,2023-07-08,177130,62453,474559,2262058609.07,48468219.85,33397,763,69.1,1582
CORPORATE_PORTAL,2023-07-08,16437,11110,55161,22863045.56,556458.61,1717,63,28.7,53
INTERNET_BANKING,2023-07-08,120246,76571,606381,1328303018.16,24511018.07,13985,281,36.8,1284
MOBILE_BANKING,2023-07-08,223932,160393,1370890,4617546481.36,56474520.59,17805,777,11.2,342
POS_TERMINALS,2023-07-08,26151,4488,53831,70610144.95,1764240.12,6314,144,144.6,593
USSD_SERVICE,2023-07-08,281479,159505,1066751,3879552640.13,93352624.84,41620,1294,29.1,1455
WALLET_APP,2023-07-08,186626,155486,1021734,1513866130.39,37465949.83,8887,305,6.0,162
AGENT_BANKING,2023-07-09,67170,33811,224348,821124372.56,17329944.02,14362,332,24.8,349
ATM_NETWORK,2023-07-09,177727,91747,1015260,4052510543.36,52951260.46,67751,2012,119.2,7033
CORPORATE_PORTAL,2023-07-09,16544,10973,30250,118122684.18,1702363.21,692,111,8.9,85
INTERNET_BANKING,2023-07-09,121420,80253,738103,177104099.57,2914307.03,10147,922,24.7,1151
MOBILE_BANKING,2023-07-09,228017,178297,1689440,7452207569.46,140431184.87,14691,210,9.7,895
POS_TERMINALS,2023-07-09,25757,3639,34341,167933964.58,2459935.81,3908,161,244.2,343
USSD_SERVICE,2023-07-09,284459,188007,1246735,4879930345.84,93388904.1,39846,1513,40.6,2597
WALLET_APP,2023-07-09,190707,150770,705275,1471517689.26,25563893.03,962,444,5.0,392
AGENT_BANKING,2023-07-10,66958,27653,128510,136011221.27,2256181.02,9849,416,83.2,703
ATM_NETWORK,2023-07-10,178809,73583,789602,2884941418.92,46441383.16,55323,930,100.2,3349
CORPORATE_PORTAL,2023-07-10,16703,11948,129422,170132896.49,3453072.12,4701,66,12.7,182
INTERNET_BANKING,2023-07-10,122511,72707,332517,479959786.62,10797658.9,7513,650,39.3,430
MOBILE_BANKING,2023-07-10,231429,200343,2215862,7601571154.8,161945226.93,23594,701,14.8,1585
POS_TERMINALS,2023-07-10,25613,6826,48813,204999828.78,3142265.79,3853,320,196.3,424
USSD_SERVICE,2023-07-10,286228,197551,501763,1815880356.72,43553226.64,6155,1892,44.8,935
WALLET_APP,2023-07-10,195392,169218,1949125,1138522421.19,23609671.44,7057,212,12.5,517
AGENT_BANKING,2023-07-11,67563,36852,206618,798680749.98,9751934.34,8093,437,30.3,268
ATM_NETWORK,2023-07-11,180407,91739,1040361,1279876422.47,18448257.44,50920,910,34.1,3569
CORPORATE_PORTAL,2023-07-11,16767,10033,77755,102270529.3,1986388.81,949,89,7.3,120
INTERNET_BANKING,2023-07-11,124338,70582,602988,2186593775.27,54411513.83,12876,531,38.7,1114
MOBILE_BANKING,2023-07-11,233868,205543,586009,1425931090.22,15464105.93,1517,216,1.3,60
POS_TERMINALS,2023-07-11,25184,6256,55661,194647776.05,4103240.81,7178,128,271.6,233
USSD_SERVICE,2023-07-11,287358,148290,982925,3704939935.98,58385451.24,38422,1640,26.5,2199
WALLET_APP,2023-07-11,199788,178202,858647,2028139422.04,40281587.31,8116,299,3.1,478
AGENT_BANKING,2023-07-12,67674,26044,178941,815559176.78,17429076.02,7519,629,35.3,473
ATM_NETWORK,2023-07-12,181884,99021,750592,1245674177.91,15836979.69,52855,1465,84.2,4676
CORPORATE_PORTAL,2023-07-12,16995,8954,28785,50728359.48,776737.35,417,98,16.4,53
INTERNET_BANKING,2023-07-12,125922,77073,570805,1214593653.47,30087000.05,18208,429,35.6,1571
MOBILE_BANKING,2023-07-12,236167,205895,649626,3272410272.77,38710244.26,9561,944,9.3,121
POS_TERMINALS,2023-07-12,25016,6415,18149,8747794.39,198076.19,2352,146,117.9,175
USSD_SERVICE,2023-07-12,290273,186318,2142099,8021768468.53,99279676.35,72134,1761,29.9,3259
WALLET_APP,2023-07-12,203050,147333,556107,2100359182.39,36055143.48,3640,564,12.0,509
AGENT_BANKING,2023-07-13,68296,25253,224501,576658215.42,8032795.91,17409,580,69.0,1202
ATM_NETWORK,2023-07-13,182012,60257,292378,845895778.22,9669886.45,12357,724,30.1,671
CORPORATE_PORTAL,2023-07-13,17128,11357,61634,57269967.24,1138803.72,1278,93,38.3,151
INTERNET_BANKING,2023-07-13,126676,76170,823444,2689742436.14,30947281.92,15032,476,35.5,2181
MOBILE_BANKING,2023-07-13,238331,212481,2042993,544303585.73,13379392.96,18152,526,3.8,379
POS_TERMINALS,2023-07-13,24718,7468,79041,130419676.29,2227532.85,6140,430,215.7,354
USSD_SERVICE,2023-07-13,294125,198048,2151683,4015172767.49,58379831.57,40594,1725,37.3,1372
WALLET_APP,2023-07-13,207163,156425,1318038,751750016.75,12048301.75,4433,290,11.3,174
AGENT_BANKING,2023-07-14,68498,32669,342834,1048746396.76,10785800.64,20777,759,54.4,680
ATM_NETWORK,2023-07-14,183303,63398,719526,1358425255.7,25270945.5,47154,1329,65.2,3865
CORPORATE_PORTAL,2023-07-14,17308,10150,100796,254546510.1,5827448.03,3746,118,23.1,251
INTERNET_BANKING,2023-07-14,127187,91496,329272,138813098.99,2110580.61,7291,279,31.9,398
MOBILE_BANKING,2023-07-14,240086,215414,737953,1838261853.99,25628577.78,8205,781,4.7,336
POS_TERMINALS,2023-07-14,24547,4007,47889,177598484.36,2376847.68,6333,214,99.7,423
USSD_SERVICE,2023-07-14,297801,178339,1631451,2911216172.33,44376453.49,61622,541,34.3,861
WALLET_APP,2023-07-14,210622,159193,1499434,1836289954.19,17201336.36,13129,426,12.7,253
AGENT_BANKING,2023-07-15,68819,24942,290365,171627250.73,2840186.39,12725,308,118.1,1195
ATM_NETWORK,2023-07-15,185117,68664,461033,1758345121.85,40903235.68,24839,767,39.2,2700
CORPORATE_PORTAL,2023-07-15,17350,9086,48901,50376652.13,544161.66,507,92,39.4,65
INTERNET_BANKING,2023-07-15,128585,65182,680330,2924474357.03,56629442.95,26938,563,6.0,638
MOBILE_BANKING,2023-07-15,241686,215313,1314316,544997079.74,11313962.27,1768,258,12.5,655
POS_TERMINALS,2023-07-15,24184,7263,35465,79334006.38,1407430.94,3390,186,211.9,468
USSD_SERVICE,2023-07-15,300650,155285,422198,1564680029.25,13981412.73,11373,1131,32.0,563
WALLET_APP,2023-07-15,213130,161809,1823961,3636300742.39,40826399.61,9782,386,6.8,209
AGENT_BANKING,2023-07-16,68748,21208,114758,340730404.24,4586440.52,6460,521,68.1,186
ATM_NETWORK,2023-07-16,185029,89734,343449,197738391.3,3794860.16,19877,1696,74.5,637
CORPORATE_PORTAL,2023-07-16,17497,11861,102314,252574825.79,3990354.85,1782,140,30.5,201
INTERNET_BANKING,2023-07-16,129653,66710,270579,789931569.56,6567061.03,6027,717,24.6,530
MOBILE_BANKING,2023-07-16,244029,207614,1568918,5285836107.37,57909717.08,6355,930,14.9,794
POS_TERMINALS,2023-07-16,24005,8034,43764,24148747.44,479957.39,3681,226,89.4,569
USSD_SERVICE,2023-07-16,303689,170329,900213,1828459150.61,23546368.65,30787,686,20.1,1052
WALLET_APP,2023-07-16,218157,169245,1320435,6395787695.9,146536253.44,5985,348,4.5,1174
AGENT_BANKING,2023-07-17,68926,24062,68718,41485116.55,867628.33,4502,516,94.1,355
ATM_NETWORK,2023-07-17,185747,83206,703260,996322558.08,19533370.5,36761,1258,50.6,1770
CORPORATE_PORTAL,2023-07-17,17745,12521,39580,107761823.02,2573190.67,1277,79,22.1,79
INTERNET_BANKING,2023-07-17,130551,75078,558731,1041876544.26,18208518.56,12833,312,24.1,1085
MOBILE_BANKING,2023-07-17,248013,190760,2225203,5903652855.12,68932388.33,27192,576,2.8,1902
POS_TERMINALS,2023-07-17,23888,7645,24578,72442581.86,825434.85,2043,368,203.0,207
USSD_SERVICE,2023-07-17,304667,201372,1905869,3762517473.58,54280797.14,39402,2040,39.8,4812
WALLET_APP,2023-07-17,219980,194433,1686827,6759110660.42,129499017.22,14725,462,6.5,1238
AGENT_BANKING,2023-07-18,69211,34167,272371,65999181.17,939093.52,18099,658,48.8,573
ATM_NETWORK,2023-07-18,187348,100450,1093708,3590761835.14,53045534.06,71876,1874,51.5,7000
CORPORATE_PORTAL,2023-07-18,17777,10092,53524,48960082.05,1125740.48,1777,65,38.6,55
INTERNET_BANKING,2023-07-18,130758,88925,233506,311926188.71,2664983.09,7331,645,34.0,527
MOBILE_BANKING,2023-07-18,253026,180033,588115,2161810173.1,34740992.69,1486,899,13.2,267
POS_TERMINALS,2023-07-18,23816,7486,26912,27734721.98,435837.79,1868,386,274.5,214
USSD_SERVICE,2023-07-18,306300,193713,1785364,5142014356.22,104023981.26,60227,1867,39.1,2042
WALLET_APP,2023-07-18,225062,189153,939038,3853755665.43,89783711.1,13120,869,14.3,660
AGENT_BANKING,2023-07-19,69175,29954,287663,835180687.81,14638127.99,12590,445,26.4,301
ATM_NETWORK,2023-07-19,187988,80275,864483,1825375983.99,26278047.7,59887,1189,96.2,6397
CORPORATE_PORTAL,2023-07-19,17884,12567,89674,124857950.86,1324488.36,1641,62,43.3,121
INTERNET_BANKING,2023-07-19,132330,79150,554229,529237118.43,5405400.84,6946,754,20.2,283
MOBILE_BANKING,2023-07-19,255982,228056,2216608,6606241850.98,108811238.94,3460,398,13.5,1056
POS_TERMINALS,2023-07-19,23713,6735,20683,41617946.12,710343.59,2824,332,192.4,71
USSD_SERVICE,2023-07-19,307766,199868,1982441,6181647428.54,154379630.13,27309,1085,16.0,1847
WALLET_APP,2023-07-19,226427,192616,1451287,4319695213.75,105235720.86,15930,672,11.5,1201
AGENT_BANKING,2023-07-20,69775,31744,207269,1006155725.13,16334183.45,9257,298,62.7,276
ATM_NETWORK,2023-07-20,187632,77356,357978,155567452.45,2782152.68,25146,942,119.9,2432
CORPORATE_PORTAL,2023-07-20,17933,10846,80144,133629806.57,1400645.25,835,51,39.9,239
INTERNET_BANKING,2023-07-20,133497,95229,782621,2774731657.3,26661350.57,25634,1001,36.8,719
MOBILE_BANKING,2023-07-20,261785,200168,889964,1438136169.03,29210270.09,2036,343,3.3,159
POS_TERMINALS,2023-07-20,23490,3794,37324,14777193.6,235618.71,6412,198,107.9,429
USSD_SERVICE,2023-07-20,310471,206209,974547,3858167928.47,43660991.82,17086,2318,44.7,2230
WALLET_APP,2023-07-20,231501,196094,2281564,1034503534.98,21058279.3,32188,938,5.9,1939
AGENT_BANKING,2023-07-21,70047,34655,151484,313326401.78,6941146.77,10503,331,67.7,1186
ATM_NETWORK,2023-07-21,187111,63991,406023,581032540.54,7205356.73,25239,630,42.4,1948
CORPORATE_PORTAL,2023-07-21,18137,12191,108419,71696507.02,1471992.17,3571,128,36.0,224
INTERNET_BANKING,2023-07-21,134508,75576,366876,1218058312.23,11198911.75,11631,748,8.0,923
MOBILE_BANKING,2023-07-21,267056,236786,1135812,3619327328.58,39134292.01,11850,989,1.8,615
POS_TERMINALS,2023-07-21,23027,4943,37095,187036862.13,3097121.18,4278,88,213.2,314
USSD_SERVICE,2023-07-21,311694,194081,1824710,1646614165.84,26366793.93,22735,751,17.2,4191
WALLET_APP,2023-07-21,236532,201650,1496066,1234936908.67,27305997.61,17398,348,0.7,658
AGENT_BANKING,2023-07-22,69901,21920,251655,847802774.95,11161510.24,8285,413,115.1,713
ATM_NETWORK,2023-07-22,188819,86664,715977,644858211.0,9399579.72,50916,1464,103.9,1225
CORPORATE_PORTAL,2023-07-22,18198,9217,104926,294886536.48,4505398.37,3520,67,29.5,78
INTERNET_BANKING,2023-07-22,134774,83429,615643,2388374116.37,54312864.3,23966,694,6.5,940
MOBILE_BANKING,2023-07-22,271170,213585,1987810,2801681654.28,69513064.69,10155,317,3.5,689
POS_TERMINALS,2023-07-22,23042,2869,33178,127968991.74,3040107.71,4443,167,272.1,401
USSD_SERVICE,2023-07-22,314956,191100,553985,499839724.41,8530448.86,17682,2047,42.1,805
WALLET_APP,2023-07-22,241589,205834,1817747,4087061402.8,98495561.0,24692,732,13.5,1736
AGENT_BANKING,2023-07-23,70127,23947,225942,604148443.93,9378490.74,7793,375,24.7,903
ATM_NETWORK,2023-07-23,188015,83671,911526,1231827136.59,25583627.6,32082,1608,118.6,1990
CORPORATE_PORTAL,2023-07-23,18274,9432,48756,181329614.72,1953355.71,599,71,41.2,45
INTERNET_BANKING,2023-07-23,136011,82691,423838,1965725725.63,17127629.44,14348,933,32.9,1135
MOBILE_BANKING,2023-07-23,276915,194832,1483344,5344670855.89,79685260.25,20762,889,13.7,1117
POS_TERMINALS,2023-07-23,23064,4033,12719,32118304.1,768185.69,1000,238,245.4,159
USSD_SERVICE,2023-07-23,317742,186267,1170442,5462122414.01,51114404.53,45728,657,38.6,2909
WALLET_APP,2023-07-23,243931,194073,1660698,1002436381.84,18707578.22,19869,202,12.7,1553
AGENT_BANKING,2023-07-24,70617,30795,255476,114940545.47,1480328.07,9065,525,24.5,1978
ATM_NETWORK,2023-07-24,187263,95212,499955,1017312592.01,13869713.2,37030,825,83.5,2765
CORPORATE_PORTAL,2023-07-24,18342,10620,64328,301029763.42,2683549.1,2456,112,26.2,170
INTERNET_BANKING,2023-07-24,137195,74891,313207,191521197.15,2408598.69,8337,696,43.9,243
MOBILE_BANKING,2023-07-24,281462,236183,1052772,4015185588.04,68984813.61,14490,768,9.4,890
POS_TERMINALS,2023-07-24,23009,6734,25923,98005324.22,2103952.91,2120,193,145.3,380
USSD_SERVICE,2023-07-24,321398,189343,1672776,4378080646.5,69171324.18,26969,635,6.2,2916
WALLET_APP,2023-07-24,245943,220932,881818,846698723.37,13713704.03,4990,954,1.7,694
AGENT_BANKING,2023-07-25,70450,21821,130436,539117983.38,11929797.16,3934,415,114.8,279
ATM_NETWORK,2023-07-25,186849,99191,950318,3185985790.94,62828443.39,73009,1304,48.9,1618
CORPORATE_PORTAL,2023-07-25,18495,10788,70701,244344733.98,4129763.45,1543,64,5.1,104
INTERNET_BANKING,2023-07-25,137560,91374,559219,1580497783.36,22949661.85,7427,500,16.1,1444
MOBILE_BANKING,2023-07-25,285441,244855,1092268,4658954481.38,98325953.63,14445,613,2.0,590
POS_TERMINALS,2023-07-25,22961,5998,38986,18449580.49,451292.28,2713,195,123.4,249
USSD_SERVICE,2023-07-25,324688,216466,1216325,3696097473.23,82404665.46,40133,1693,9.8,3409
WALLET_APP,2023-07-25,249791,188086,1424392,2100251104.23,37642897.38,14469,602,9.6,246
AGENT_BANKING,2023-07-26,70500,36286,143585,26530567.84,532872.49,9306,735,91.3,602
ATM_NETWORK,2023-07-26,188624,86810,389226,1386668888.04,23710376.11,18838,748,49.4,2672
CORPORATE_PORTAL,2023-07-26,18687,11208,65482,108394075.33,1145112.1,968,119,30.5,161
INTERNET_BANKING,2023-07-26,137923,86235,527777,1672978413.58,30415811.84,10437,539,22.7,808
MOBILE_BANKING,2023-07-26,289432,234826,1096095,951336048.85,15366315.96,9206,888,3.7,738
POS_TERMINALS,2023-07-26,22829,6390,57143,58697404.47,1217839.97,3890,110,208.0,792
USSD_SERVICE,2023-07-26,325561,224634,1707060,6839086374.52,124397709.7,48521,1837,8.1,3868
WALLET_APP,2023-07-26,255488,184116,1989618,3367779251.13,72767991.4,24305,291,1.9,442
AGENT_BANKING,2023-07-27,70440,22494,160640,97012858.6,1811835.06,9584,188,62.4,743
ATM_NETWORK,2023-07-27,188468,58183,234223,930635033.43,8528220.34,11273,664,81.2,1169
CORPORATE_PORTAL,2023-07-27,18940,11928,82615,335167587.0,7129919.25,1726,62,33.0,228
INTERNET_BANKING,2023-07-27,138098,76049,419135,1751545999.94,40191323.92,16282,634,42.9,709
MOBILE_BANKING,2023-07-27,295207,216266,2274933,2067263039.74,16893629.74,14516,267,14.8,2080
POS_TERMINALS,2023-07-27,22552,4623,49560,31703982.0,315535.41,6503,250,152.5,515
USSD_SERVICE,2023-07-27,328767,235796,866361,2345959233.41,57001950.36,9739,1563,44.1,1936
WALLET_APP,2023-07-27,259972,223597,1871719,6867296919.27,130120948.89,7656,829,12.9,546
AGENT_BANKING,2023-07-28,70098,28963,246758,592291149.27,13442545.5,15920,507,53.9,388
ATM_NETWORK,2023-07-28,190243,95144,654309,900370296.74,19785264.06,38390,1066,42.9,1950
CORPORATE_PORTAL,2023-07-28,19171,12220,82491,281089327.32,4197733.28,2353,134,32.4,120
INTERNET_BANKING,2023-07-28,140021,81774,876936,3635225164.18,46208483.33,25526,756,36.8,630
MOBILE_BANKING,2023-07-28,302181,246019,1275089,3870472631.44,88722933.61,18903,406,13.7,740
POS_TERMINALS,2023-07-28,22268,5653,65871,304578902.85,4024409.9,5441,149,60.3,456
USSD_SERVICE,2023-07-28,329634,205672,1887571,2122150992.38,31526426.27,20942,2069,23.0,2332
WALLET_APP,2023-07-28,263173,210808,1508067,5107993569.77,49634798.93,9886,557,4.3,686
AGENT_BANKING,2023-07-29,70220,28789,123451,457402693.25,5569695.8,7588,387,102.8,727
ATM_NETWORK,2023-07-29,190599,82207,663570,2629691398.24,41815060.95,41806,667,22.9,4175
CORPORATE_PORTAL,2023-07-29,19333,10043,63913,131367524.96,2403530.89,2336,72,18.7,138
INTERNET_BANKING,2023-07-29,141166,80992,784904,2470165837.39,43554578.64,22486,687,31.8,1265
MOBILE_BANKING,2023-07-29,305888,219900,777198,1595595596.53,36710275.35,784,789,12.8,418
POS_TERMINALS,2023-07-29,22038,5657,18864,4829490.24,120609.9,2369,153,62.4,281
